# This file lists the individual Hector runs to be performed for each emissions scenario,,,,,,
# The first two columns (mean, SD) give information about the S distribution used;,,,,,
# `param_set` gives the relevant line number in the S data file;,,,,,,
# `temperature.S`` is the random draw from that distribution;,,,,,,
# and the last (run_number) a sequentially increasing run number, i.e. line number in runset file.,,,,,
type,mean,SD,param_set,temperature.S,run_number,runname_mc
AR5,3,NA,4,2.958,4,rffsps_4
AR5,3,NA,4,2.802,4,rffsps_4
AR5,3,NA,4,3.755,4,rffsps_4
AR5,3,NA,4,3.235,4,rffsps_4
AR5,3,NA,4,0.716,4,rffsps_4
AR5,3,NA,4,1.858,4,rffsps_4
AR5,3,NA,4,3.827,4,rffsps_4
AR5,3,NA,4,2.455,4,rffsps_4
AR5,3,NA,4,3.512,4,rffsps_4
AR5,3,NA,4,4.391,4,rffsps_4
AR5,3,NA,4,1.21,4,rffsps_4
AR5,3,NA,4,3.24,4,rffsps_4
AR5,3,NA,4,9.696,4,rffsps_4
AR5,3,NA,4,4.738,4,rffsps_4
AR5,3,NA,4,6.346,4,rffsps_4
AR5,3,NA,4,3.39,4,rffsps_4
AR5,3,NA,4,6.97,4,rffsps_4
AR5,3,NA,4,3.686,4,rffsps_4
AR5,3,NA,4,4.165,4,rffsps_4
AR5,3,NA,4,4.806,4,rffsps_4
AR5,3,NA,4,3.614,4,rffsps_4
AR5,3,NA,4,4.076,4,rffsps_4
AR5,3,NA,4,3.916,4,rffsps_4
AR5,3,NA,4,2.394,4,rffsps_4
AR5,3,NA,4,8.295,4,rffsps_4
AR5,3,NA,4,2.614,4,rffsps_4
AR5,3,NA,4,3.99,4,rffsps_4
AR5,3,NA,4,3.948,4,rffsps_4
AR5,3,NA,4,4.362,4,rffsps_4
AR5,3,NA,4,3.082,4,rffsps_4
AR5,3,NA,4,1.888,4,rffsps_4
AR5,3,NA,4,1.592,4,rffsps_4
AR5,3,NA,4,2.974,4,rffsps_4
AR5,3,NA,4,3.041,4,rffsps_4
AR5,3,NA,4,3.519,4,rffsps_4
AR5,3,NA,4,4.295,4,rffsps_4
AR5,3,NA,4,2.439,4,rffsps_4
AR5,3,NA,4,2.168,4,rffsps_4
AR5,3,NA,4,3.052,4,rffsps_4
AR5,3,NA,4,4.535,4,rffsps_4
AR5,3,NA,4,1.093,4,rffsps_4
AR5,3,NA,4,3.548,4,rffsps_4
AR5,3,NA,4,3.492,4,rffsps_4
AR5,3,NA,4,2.304,4,rffsps_4
AR5,3,NA,4,3.941,4,rffsps_4
AR5,3,NA,4,2.746,4,rffsps_4
AR5,3,NA,4,2.729,4,rffsps_4
AR5,3,NA,4,3.948,4,rffsps_4
AR5,3,NA,4,2.152,4,rffsps_4
AR5,3,NA,4,1.932,4,rffsps_4
AR5,3,NA,4,3.488,4,rffsps_4
AR5,3,NA,4,3.916,4,rffsps_4
AR5,3,NA,4,3.734,4,rffsps_4
AR5,3,NA,4,3.241,4,rffsps_4
AR5,3,NA,4,0.891,4,rffsps_4
AR5,3,NA,4,3.819,4,rffsps_4
AR5,3,NA,4,5.47,4,rffsps_4
AR5,3,NA,4,3.289,4,rffsps_4
AR5,3,NA,4,2.326,4,rffsps_4
AR5,3,NA,4,2.45,4,rffsps_4
AR5,3,NA,4,2.618,4,rffsps_4
AR5,3,NA,4,3.269,4,rffsps_4
AR5,3,NA,4,1.467,4,rffsps_4
AR5,3,NA,4,5.271,4,rffsps_4
AR5,3,NA,4,5.652,4,rffsps_4
AR5,3,NA,4,4.087,4,rffsps_4
AR5,3,NA,4,0.964,4,rffsps_4
AR5,3,NA,4,3.6,4,rffsps_4
AR5,3,NA,4,2.49,4,rffsps_4
AR5,3,NA,4,5.087,4,rffsps_4
AR5,3,NA,4,4.567,4,rffsps_4
AR5,3,NA,4,4.218,4,rffsps_4
AR5,3,NA,4,3.058,4,rffsps_4
AR5,3,NA,4,3.166,4,rffsps_4
AR5,3,NA,4,6.874,4,rffsps_4
AR5,3,NA,4,2.27,4,rffsps_4
AR5,3,NA,4,1.598,4,rffsps_4
AR5,3,NA,4,1.734,4,rffsps_4
AR5,3,NA,4,1.994,4,rffsps_4
AR5,3,NA,4,7.45,4,rffsps_4
AR5,3,NA,4,5.023,4,rffsps_4
AR5,3,NA,4,3.616,4,rffsps_4
AR5,3,NA,4,2.571,4,rffsps_4
AR5,3,NA,4,2.72,4,rffsps_4
AR5,3,NA,4,3.562,4,rffsps_4
AR5,3,NA,4,4.412,4,rffsps_4
AR5,3,NA,4,1.606,4,rffsps_4
AR5,3,NA,4,3.496,4,rffsps_4
AR5,3,NA,4,4.302,4,rffsps_4
AR5,3,NA,4,2.884,4,rffsps_4
AR5,3,NA,4,4.55,4,rffsps_4
AR5,3,NA,4,3.22,4,rffsps_4
AR5,3,NA,4,7.398,4,rffsps_4
AR5,3,NA,4,1.394,4,rffsps_4
AR5,3,NA,4,2.088,4,rffsps_4
AR5,3,NA,4,1.736,4,rffsps_4
AR5,3,NA,4,3.322,4,rffsps_4
AR5,3,NA,4,0.838,4,rffsps_4
AR5,3,NA,4,2.496,4,rffsps_4
AR5,3,NA,4,1.926,4,rffsps_4
AR5,3,NA,4,1.836,4,rffsps_4
AR5,3,NA,4,1.26,4,rffsps_4
AR5,3,NA,4,1.719,4,rffsps_4
AR5,3,NA,4,3.576,4,rffsps_4
AR5,3,NA,4,2.396,4,rffsps_4
AR5,3,NA,4,3.786,4,rffsps_4
AR5,3,NA,4,3.63,4,rffsps_4
AR5,3,NA,4,2.397,4,rffsps_4
AR5,3,NA,4,3.956,4,rffsps_4
AR5,3,NA,4,2.577,4,rffsps_4
AR5,3,NA,4,2.794,4,rffsps_4
AR5,3,NA,4,1.183,4,rffsps_4
AR5,3,NA,4,7.19,4,rffsps_4
AR5,3,NA,4,2.068,4,rffsps_4
AR5,3,NA,4,4.109,4,rffsps_4
AR5,3,NA,4,2.338,4,rffsps_4
AR5,3,NA,4,3.871,4,rffsps_4
AR5,3,NA,4,1.118,4,rffsps_4
AR5,3,NA,4,3.877,4,rffsps_4
AR5,3,NA,4,1.75,4,rffsps_4
AR5,3,NA,4,3.239,4,rffsps_4
AR5,3,NA,4,2.724,4,rffsps_4
AR5,3,NA,4,2.255,4,rffsps_4
AR5,3,NA,4,2.157,4,rffsps_4
AR5,3,NA,4,1.283,4,rffsps_4
AR5,3,NA,4,8.586,4,rffsps_4
AR5,3,NA,4,1.831,4,rffsps_4
AR5,3,NA,4,6.401,4,rffsps_4
AR5,3,NA,4,2.219,4,rffsps_4
AR5,3,NA,4,3.819,4,rffsps_4
AR5,3,NA,4,1.711,4,rffsps_4
AR5,3,NA,4,3.398,4,rffsps_4
AR5,3,NA,4,6.061,4,rffsps_4
AR5,3,NA,4,2.839,4,rffsps_4
AR5,3,NA,4,2.935,4,rffsps_4
AR5,3,NA,4,2.862,4,rffsps_4
AR5,3,NA,4,4.348,4,rffsps_4
AR5,3,NA,4,5.091,4,rffsps_4
AR5,3,NA,4,1.794,4,rffsps_4
AR5,3,NA,4,1.75,4,rffsps_4
AR5,3,NA,4,3.128,4,rffsps_4
AR5,3,NA,4,4.147,4,rffsps_4
AR5,3,NA,4,3.371,4,rffsps_4
AR5,3,NA,4,2.202,4,rffsps_4
AR5,3,NA,4,2.29,4,rffsps_4
AR5,3,NA,4,2.873,4,rffsps_4
AR5,3,NA,4,2.091,4,rffsps_4
AR5,3,NA,4,1.785,4,rffsps_4
AR5,3,NA,4,2.334,4,rffsps_4
AR5,3,NA,4,3.241,4,rffsps_4
AR5,3,NA,4,3.335,4,rffsps_4
AR5,3,NA,4,2.618,4,rffsps_4
AR5,3,NA,4,2.258,4,rffsps_4
AR5,3,NA,4,4.521,4,rffsps_4
AR5,3,NA,4,7.329,4,rffsps_4
AR5,3,NA,4,4.954,4,rffsps_4
AR5,3,NA,4,5.058,4,rffsps_4
AR5,3,NA,4,3.875,4,rffsps_4
AR5,3,NA,4,3.83,4,rffsps_4
AR5,3,NA,4,5.057,4,rffsps_4
AR5,3,NA,4,0.932,4,rffsps_4
AR5,3,NA,4,3.949,4,rffsps_4
AR5,3,NA,4,0.843,4,rffsps_4
AR5,3,NA,4,2.016,4,rffsps_4
AR5,3,NA,4,3.04,4,rffsps_4
AR5,3,NA,4,4.193,4,rffsps_4
AR5,3,NA,4,3.826,4,rffsps_4
AR5,3,NA,4,1.603,4,rffsps_4
AR5,3,NA,4,5.045,4,rffsps_4
AR5,3,NA,4,4.377,4,rffsps_4
AR5,3,NA,4,2.192,4,rffsps_4
AR5,3,NA,4,7.939,4,rffsps_4
AR5,3,NA,4,8.434,4,rffsps_4
AR5,3,NA,4,3.944,4,rffsps_4
AR5,3,NA,4,4.313,4,rffsps_4
AR5,3,NA,4,3.406,4,rffsps_4
AR5,3,NA,4,4.737,4,rffsps_4
AR5,3,NA,4,2.767,4,rffsps_4
AR5,3,NA,4,1.833,4,rffsps_4
AR5,3,NA,4,4.307,4,rffsps_4
AR5,3,NA,4,3.138,4,rffsps_4
AR5,3,NA,4,1.365,4,rffsps_4
AR5,3,NA,4,9.437,4,rffsps_4
AR5,3,NA,4,2.805,4,rffsps_4
AR5,3,NA,4,1.671,4,rffsps_4
AR5,3,NA,4,4.997,4,rffsps_4
AR5,3,NA,4,2.35,4,rffsps_4
AR5,3,NA,4,2.935,4,rffsps_4
AR5,3,NA,4,4.838,4,rffsps_4
AR5,3,NA,4,2.611,4,rffsps_4
AR5,3,NA,4,3.335,4,rffsps_4
AR5,3,NA,4,1.624,4,rffsps_4
AR5,3,NA,4,2.821,4,rffsps_4
AR5,3,NA,4,4.443,4,rffsps_4
AR5,3,NA,4,8.58,4,rffsps_4
AR5,3,NA,4,3.762,4,rffsps_4
AR5,3,NA,4,1.815,4,rffsps_4
AR5,3,NA,4,1.908,4,rffsps_4
AR5,3,NA,4,3.682,4,rffsps_4
AR5,3,NA,4,1.444,4,rffsps_4
AR5,3,NA,4,3.664,4,rffsps_4
AR5,3,NA,4,2.928,4,rffsps_4
AR5,3,NA,4,1.386,4,rffsps_4
AR5,3,NA,4,7.83,4,rffsps_4
AR5,3,NA,4,7.714,4,rffsps_4
AR5,3,NA,4,3.289,4,rffsps_4
AR5,3,NA,4,4.147,4,rffsps_4
AR5,3,NA,4,2.276,4,rffsps_4
AR5,3,NA,4,0.706,4,rffsps_4
AR5,3,NA,4,3.666,4,rffsps_4
AR5,3,NA,4,3.773,4,rffsps_4
AR5,3,NA,4,4.708,4,rffsps_4
AR5,3,NA,4,3.587,4,rffsps_4
AR5,3,NA,4,1.485,4,rffsps_4
AR5,3,NA,4,4.465,4,rffsps_4
AR5,3,NA,4,2.44,4,rffsps_4
AR5,3,NA,4,3.977,4,rffsps_4
AR5,3,NA,4,3.221,4,rffsps_4
AR5,3,NA,4,3.455,4,rffsps_4
AR5,3,NA,4,2.269,4,rffsps_4
AR5,3,NA,4,2.393,4,rffsps_4
AR5,3,NA,4,1.431,4,rffsps_4
AR5,3,NA,4,3.804,4,rffsps_4
AR5,3,NA,4,4.936,4,rffsps_4
AR5,3,NA,4,1.84,4,rffsps_4
AR5,3,NA,4,8.371,4,rffsps_4
AR5,3,NA,4,2.659,4,rffsps_4
AR5,3,NA,4,3.445,4,rffsps_4
AR5,3,NA,4,4.798,4,rffsps_4
AR5,3,NA,4,1.703,4,rffsps_4
AR5,3,NA,4,6.373,4,rffsps_4
AR5,3,NA,4,4.033,4,rffsps_4
AR5,3,NA,4,8.287,4,rffsps_4
AR5,3,NA,4,1.841,4,rffsps_4
AR5,3,NA,4,2.563,4,rffsps_4
AR5,3,NA,4,3.595,4,rffsps_4
AR5,3,NA,4,3.125,4,rffsps_4
AR5,3,NA,4,3.175,4,rffsps_4
AR5,3,NA,4,3.289,4,rffsps_4
AR5,3,NA,4,2.249,4,rffsps_4
AR5,3,NA,4,6.678,4,rffsps_4
AR5,3,NA,4,2.124,4,rffsps_4
AR5,3,NA,4,2.916,4,rffsps_4
AR5,3,NA,4,2.217,4,rffsps_4
AR5,3,NA,4,1.988,4,rffsps_4
AR5,3,NA,4,1.891,4,rffsps_4
AR5,3,NA,4,3.282,4,rffsps_4
AR5,3,NA,4,3.839,4,rffsps_4
AR5,3,NA,4,3.639,4,rffsps_4
AR5,3,NA,4,2.409,4,rffsps_4
AR5,3,NA,4,2.167,4,rffsps_4
AR5,3,NA,4,4.792,4,rffsps_4
AR5,3,NA,4,1.12,4,rffsps_4
AR5,3,NA,4,2.105,4,rffsps_4
AR5,3,NA,4,3.1,4,rffsps_4
AR5,3,NA,4,2.366,4,rffsps_4
AR5,3,NA,4,4.577,4,rffsps_4
AR5,3,NA,4,2.488,4,rffsps_4
AR5,3,NA,4,4.625,4,rffsps_4
AR5,3,NA,4,3.273,4,rffsps_4
AR5,3,NA,4,2.617,4,rffsps_4
AR5,3,NA,4,2.802,4,rffsps_4
AR5,3,NA,4,3.794,4,rffsps_4
AR5,3,NA,4,1.954,4,rffsps_4
AR5,3,NA,4,5.117,4,rffsps_4
AR5,3,NA,4,2.397,4,rffsps_4
AR5,3,NA,4,1.496,4,rffsps_4
AR5,3,NA,4,8.692,4,rffsps_4
AR5,3,NA,4,2.833,4,rffsps_4
AR5,3,NA,4,2.274,4,rffsps_4
AR5,3,NA,4,2.742,4,rffsps_4
AR5,3,NA,4,1.908,4,rffsps_4
AR5,3,NA,4,4.034,4,rffsps_4
AR5,3,NA,4,6.096,4,rffsps_4
AR5,3,NA,4,3.796,4,rffsps_4
AR5,3,NA,4,1.362,4,rffsps_4
AR5,3,NA,4,3.93,4,rffsps_4
AR5,3,NA,4,1.32,4,rffsps_4
AR5,3,NA,4,2.85,4,rffsps_4
AR5,3,NA,4,2.978,4,rffsps_4
AR5,3,NA,4,2.684,4,rffsps_4
AR5,3,NA,4,3.379,4,rffsps_4
AR5,3,NA,4,4.045,4,rffsps_4
AR5,3,NA,4,3.694,4,rffsps_4
AR5,3,NA,4,3.894,4,rffsps_4
AR5,3,NA,4,5.405,4,rffsps_4
AR5,3,NA,4,4.12,4,rffsps_4
AR5,3,NA,4,4.594,4,rffsps_4
AR5,3,NA,4,2.624,4,rffsps_4
AR5,3,NA,4,6.625,4,rffsps_4
AR5,3,NA,4,2.393,4,rffsps_4
AR5,3,NA,4,3.468,4,rffsps_4
AR5,3,NA,4,2.107,4,rffsps_4
AR5,3,NA,4,1.467,4,rffsps_4
AR5,3,NA,4,3.857,4,rffsps_4
AR5,3,NA,4,3.338,4,rffsps_4
AR5,3,NA,4,1.312,4,rffsps_4
AR5,3,NA,4,2.588,4,rffsps_4
AR5,3,NA,4,5.311,4,rffsps_4
AR5,3,NA,4,2.965,4,rffsps_4
AR5,3,NA,4,2.488,4,rffsps_4
AR5,3,NA,4,5.201,4,rffsps_4
AR5,3,NA,4,2.597,4,rffsps_4
AR5,3,NA,4,3.975,4,rffsps_4
AR5,3,NA,4,2.382,4,rffsps_4
AR5,3,NA,4,3.472,4,rffsps_4
AR5,3,NA,4,3.518,4,rffsps_4
AR5,3,NA,4,2.392,4,rffsps_4
AR5,3,NA,4,4.285,4,rffsps_4
AR5,3,NA,4,3.259,4,rffsps_4
AR5,3,NA,4,4.992,4,rffsps_4
AR5,3,NA,4,1.651,4,rffsps_4
AR5,3,NA,4,2.822,4,rffsps_4
AR5,3,NA,4,1.311,4,rffsps_4
AR5,3,NA,4,4.351,4,rffsps_4
AR5,3,NA,4,5.592,4,rffsps_4
AR5,3,NA,4,3.124,4,rffsps_4
AR5,3,NA,4,2.666,4,rffsps_4
AR5,3,NA,4,2.62,4,rffsps_4
AR5,3,NA,4,3.238,4,rffsps_4
AR5,3,NA,4,2.454,4,rffsps_4
AR5,3,NA,4,2.509,4,rffsps_4
AR5,3,NA,4,2.514,4,rffsps_4
AR5,3,NA,4,2.672,4,rffsps_4
AR5,3,NA,4,5.466,4,rffsps_4
AR5,3,NA,4,2.612,4,rffsps_4
AR5,3,NA,4,7.991,4,rffsps_4
AR5,3,NA,4,2.868,4,rffsps_4
AR5,3,NA,4,2.075,4,rffsps_4
AR5,3,NA,4,0.632,4,rffsps_4
AR5,3,NA,4,1.492,4,rffsps_4
AR5,3,NA,4,4.182,4,rffsps_4
AR5,3,NA,4,3.251,4,rffsps_4
AR5,3,NA,4,2.394,4,rffsps_4
AR5,3,NA,4,5.262,4,rffsps_4
AR5,3,NA,4,4.436,4,rffsps_4
AR5,3,NA,4,5.165,4,rffsps_4
AR5,3,NA,4,3.021,4,rffsps_4
AR5,3,NA,4,0.733,4,rffsps_4
AR5,3,NA,4,2.212,4,rffsps_4
AR5,3,NA,4,3.925,4,rffsps_4
AR5,3,NA,4,1.914,4,rffsps_4
AR5,3,NA,4,1.898,4,rffsps_4
AR5,3,NA,4,2.25,4,rffsps_4
AR5,3,NA,4,2.731,4,rffsps_4
AR5,3,NA,4,3.787,4,rffsps_4
AR5,3,NA,4,3.574,4,rffsps_4
AR5,3,NA,4,2.208,4,rffsps_4
AR5,3,NA,4,6.709,4,rffsps_4
AR5,3,NA,4,4.029,4,rffsps_4
AR5,3,NA,4,1.024,4,rffsps_4
AR5,3,NA,4,4.423,4,rffsps_4
AR5,3,NA,4,1.978,4,rffsps_4
AR5,3,NA,4,2.981,4,rffsps_4
AR5,3,NA,4,0.792,4,rffsps_4
AR5,3,NA,4,3.894,4,rffsps_4
AR5,3,NA,4,2.792,4,rffsps_4
AR5,3,NA,4,2.411,4,rffsps_4
AR5,3,NA,4,3.249,4,rffsps_4
AR5,3,NA,4,4.272,4,rffsps_4
AR5,3,NA,4,1.634,4,rffsps_4
AR5,3,NA,4,3.931,4,rffsps_4
AR5,3,NA,4,2.328,4,rffsps_4
AR5,3,NA,4,3.563,4,rffsps_4
AR5,3,NA,4,1.831,4,rffsps_4
AR5,3,NA,4,3.605,4,rffsps_4
AR5,3,NA,4,3.557,4,rffsps_4
AR5,3,NA,4,3.192,4,rffsps_4
AR5,3,NA,4,3.719,4,rffsps_4
AR5,3,NA,4,3.104,4,rffsps_4
AR5,3,NA,4,4.012,4,rffsps_4
AR5,3,NA,4,2.521,4,rffsps_4
AR5,3,NA,4,4.298,4,rffsps_4
AR5,3,NA,4,1.406,4,rffsps_4
AR5,3,NA,4,2.444,4,rffsps_4
AR5,3,NA,4,2.192,4,rffsps_4
AR5,3,NA,4,4.502,4,rffsps_4
AR5,3,NA,4,2.268,4,rffsps_4
AR5,3,NA,4,3.041,4,rffsps_4
AR5,3,NA,4,3.99,4,rffsps_4
AR5,3,NA,4,1.766,4,rffsps_4
AR5,3,NA,4,3.567,4,rffsps_4
AR5,3,NA,4,2.322,4,rffsps_4
AR5,3,NA,4,9.302,4,rffsps_4
AR5,3,NA,4,2.632,4,rffsps_4
AR5,3,NA,4,4.123,4,rffsps_4
AR5,3,NA,4,2.221,4,rffsps_4
AR5,3,NA,4,0.609,4,rffsps_4
AR5,3,NA,4,4.253,4,rffsps_4
AR5,3,NA,4,2.824,4,rffsps_4
AR5,3,NA,4,1.693,4,rffsps_4
AR5,3,NA,4,3.476,4,rffsps_4
AR5,3,NA,4,3.972,4,rffsps_4
AR5,3,NA,4,4.259,4,rffsps_4
AR5,3,NA,4,1.643,4,rffsps_4
AR5,3,NA,4,5.473,4,rffsps_4
AR5,3,NA,4,3.551,4,rffsps_4
AR5,3,NA,4,4.819,4,rffsps_4
AR5,3,NA,4,3.297,4,rffsps_4
AR5,3,NA,4,3.087,4,rffsps_4
AR5,3,NA,4,2.211,4,rffsps_4
AR5,3,NA,4,4.026,4,rffsps_4
AR5,3,NA,4,2.977,4,rffsps_4
AR5,3,NA,4,3.192,4,rffsps_4
AR5,3,NA,4,8.863,4,rffsps_4
AR5,3,NA,4,1.434,4,rffsps_4
AR5,3,NA,4,4.16,4,rffsps_4
AR5,3,NA,4,4.876,4,rffsps_4
AR5,3,NA,4,4.357,4,rffsps_4
AR5,3,NA,4,2.426,4,rffsps_4
AR5,3,NA,4,2.375,4,rffsps_4
AR5,3,NA,4,3.685,4,rffsps_4
AR5,3,NA,4,4.062,4,rffsps_4
AR5,3,NA,4,5.432,4,rffsps_4
AR5,3,NA,4,1.851,4,rffsps_4
AR5,3,NA,4,4.676,4,rffsps_4
AR5,3,NA,4,3.588,4,rffsps_4
AR5,3,NA,4,3.926,4,rffsps_4
AR5,3,NA,4,2.954,4,rffsps_4
AR5,3,NA,4,1.626,4,rffsps_4
AR5,3,NA,4,2.924,4,rffsps_4
AR5,3,NA,4,4.394,4,rffsps_4
AR5,3,NA,4,1.095,4,rffsps_4
AR5,3,NA,4,4.661,4,rffsps_4
AR5,3,NA,4,2.251,4,rffsps_4
AR5,3,NA,4,3.128,4,rffsps_4
AR5,3,NA,4,3.23,4,rffsps_4
AR5,3,NA,4,5.133,4,rffsps_4
AR5,3,NA,4,1.949,4,rffsps_4
AR5,3,NA,4,1.598,4,rffsps_4
AR5,3,NA,4,1.108,4,rffsps_4
AR5,3,NA,4,4.382,4,rffsps_4
AR5,3,NA,4,2.292,4,rffsps_4
AR5,3,NA,4,1.626,4,rffsps_4
AR5,3,NA,4,5.48,4,rffsps_4
AR5,3,NA,4,3.291,4,rffsps_4
AR5,3,NA,4,1.81,4,rffsps_4
AR5,3,NA,4,1.735,4,rffsps_4
AR5,3,NA,4,3.049,4,rffsps_4
AR5,3,NA,4,1.752,4,rffsps_4
AR5,3,NA,4,2.7,4,rffsps_4
AR5,3,NA,4,2.298,4,rffsps_4
AR5,3,NA,4,4.223,4,rffsps_4
AR5,3,NA,4,2.26,4,rffsps_4
AR5,3,NA,4,1.833,4,rffsps_4
AR5,3,NA,4,0.977,4,rffsps_4
AR5,3,NA,4,2.034,4,rffsps_4
AR5,3,NA,4,2.241,4,rffsps_4
AR5,3,NA,4,2.611,4,rffsps_4
AR5,3,NA,4,2.165,4,rffsps_4
AR5,3,NA,4,4.064,4,rffsps_4
AR5,3,NA,4,5.244,4,rffsps_4
AR5,3,NA,4,1.487,4,rffsps_4
AR5,3,NA,4,1.496,4,rffsps_4
AR5,3,NA,4,4.791,4,rffsps_4
AR5,3,NA,4,1.491,4,rffsps_4
AR5,3,NA,4,1.902,4,rffsps_4
AR5,3,NA,4,8.597,4,rffsps_4
AR5,3,NA,4,7.387,4,rffsps_4
AR5,3,NA,4,2.774,4,rffsps_4
AR5,3,NA,4,4.271,4,rffsps_4
AR5,3,NA,4,4.593,4,rffsps_4
AR5,3,NA,4,2.577,4,rffsps_4
AR5,3,NA,4,3.176,4,rffsps_4
AR5,3,NA,4,1.325,4,rffsps_4
AR5,3,NA,4,7.143,4,rffsps_4
AR5,3,NA,4,2.104,4,rffsps_4
AR5,3,NA,4,1.85,4,rffsps_4
AR5,3,NA,4,1.564,4,rffsps_4
AR5,3,NA,4,2.051,4,rffsps_4
AR5,3,NA,4,5.288,4,rffsps_4
AR5,3,NA,4,5.377,4,rffsps_4
AR5,3,NA,4,3.86,4,rffsps_4
AR5,3,NA,4,2.31,4,rffsps_4
AR5,3,NA,4,2.255,4,rffsps_4
AR5,3,NA,4,3.68,4,rffsps_4
AR5,3,NA,4,1.687,4,rffsps_4
AR5,3,NA,4,2.039,4,rffsps_4
AR5,3,NA,4,5.342,4,rffsps_4
AR5,3,NA,4,1.482,4,rffsps_4
AR5,3,NA,4,0.855,4,rffsps_4
AR5,3,NA,4,3.349,4,rffsps_4
AR5,3,NA,4,3.076,4,rffsps_4
AR5,3,NA,4,2.31,4,rffsps_4
AR5,3,NA,4,3.161,4,rffsps_4
AR5,3,NA,4,2.968,4,rffsps_4
AR5,3,NA,4,4.259,4,rffsps_4
AR5,3,NA,4,7.051,4,rffsps_4
AR5,3,NA,4,0.803,4,rffsps_4
AR5,3,NA,4,2.907,4,rffsps_4
AR5,3,NA,4,3.648,4,rffsps_4
AR5,3,NA,4,2.52,4,rffsps_4
AR5,3,NA,4,1.997,4,rffsps_4
AR5,3,NA,4,3.421,4,rffsps_4
AR5,3,NA,4,2.281,4,rffsps_4
AR5,3,NA,4,3.169,4,rffsps_4
AR5,3,NA,4,9.054,4,rffsps_4
AR5,3,NA,4,3.579,4,rffsps_4
AR5,3,NA,4,3.638,4,rffsps_4
AR5,3,NA,4,2.507,4,rffsps_4
AR5,3,NA,4,3.194,4,rffsps_4
AR5,3,NA,4,3.729,4,rffsps_4
AR5,3,NA,4,1.626,4,rffsps_4
AR5,3,NA,4,4.029,4,rffsps_4
AR5,3,NA,4,2.349,4,rffsps_4
AR5,3,NA,4,2.491,4,rffsps_4
AR5,3,NA,4,3.623,4,rffsps_4
AR5,3,NA,4,4.742,4,rffsps_4
AR5,3,NA,4,2.128,4,rffsps_4
AR5,3,NA,4,2.537,4,rffsps_4
AR5,3,NA,4,1.927,4,rffsps_4
AR5,3,NA,4,3.232,4,rffsps_4
AR5,3,NA,4,2.148,4,rffsps_4
AR5,3,NA,4,2.202,4,rffsps_4
AR5,3,NA,4,5.494,4,rffsps_4
AR5,3,NA,4,4.5,4,rffsps_4
AR5,3,NA,4,2.708,4,rffsps_4
AR5,3,NA,4,3.842,4,rffsps_4
AR5,3,NA,4,1.3,4,rffsps_4
AR5,3,NA,4,4.015,4,rffsps_4
AR5,3,NA,4,7.809,4,rffsps_4
AR5,3,NA,4,4.525,4,rffsps_4
AR5,3,NA,4,4.103,4,rffsps_4
AR5,3,NA,4,2.035,4,rffsps_4
AR5,3,NA,4,2.419,4,rffsps_4
AR5,3,NA,4,4.288,4,rffsps_4
AR5,3,NA,4,3.985,4,rffsps_4
AR5,3,NA,4,0.761,4,rffsps_4
AR5,3,NA,4,4.539,4,rffsps_4
AR5,3,NA,4,4.434,4,rffsps_4
AR5,3,NA,4,5.078,4,rffsps_4
AR5,3,NA,4,4.755,4,rffsps_4
AR5,3,NA,4,1.91,4,rffsps_4
AR5,3,NA,4,1.636,4,rffsps_4
AR5,3,NA,4,4.529,4,rffsps_4
AR5,3,NA,4,5.144,4,rffsps_4
AR5,3,NA,4,7.594,4,rffsps_4
AR5,3,NA,4,3.604,4,rffsps_4
AR5,3,NA,4,4.229,4,rffsps_4
AR5,3,NA,4,3.952,4,rffsps_4
AR5,3,NA,4,4.705,4,rffsps_4
AR5,3,NA,4,3.776,4,rffsps_4
AR5,3,NA,4,2.979,4,rffsps_4
AR5,3,NA,4,5.821,4,rffsps_4
AR5,3,NA,4,3.791,4,rffsps_4
AR5,3,NA,4,2.928,4,rffsps_4
AR5,3,NA,4,3.375,4,rffsps_4
AR5,3,NA,4,1.688,4,rffsps_4
AR5,3,NA,4,1.599,4,rffsps_4
AR5,3,NA,4,2.345,4,rffsps_4
AR5,3,NA,4,3.404,4,rffsps_4
AR5,3,NA,4,1.959,4,rffsps_4
AR5,3,NA,4,2.349,4,rffsps_4
AR5,3,NA,4,2.888,4,rffsps_4
AR5,3,NA,4,1.669,4,rffsps_4
AR5,3,NA,4,2.933,4,rffsps_4
AR5,3,NA,4,3.205,4,rffsps_4
AR5,3,NA,4,4.18,4,rffsps_4
AR5,3,NA,4,4.546,4,rffsps_4
AR5,3,NA,4,3.8,4,rffsps_4
AR5,3,NA,4,2.167,4,rffsps_4
AR5,3,NA,4,2.852,4,rffsps_4
AR5,3,NA,4,2.233,4,rffsps_4
AR5,3,NA,4,3.054,4,rffsps_4
AR5,3,NA,4,1.459,4,rffsps_4
AR5,3,NA,4,3.07,4,rffsps_4
AR5,3,NA,4,3.773,4,rffsps_4
AR5,3,NA,4,7.6,4,rffsps_4
AR5,3,NA,4,4.402,4,rffsps_4
AR5,3,NA,4,2.881,4,rffsps_4
AR5,3,NA,4,3.346,4,rffsps_4
AR5,3,NA,4,3.34,4,rffsps_4
AR5,3,NA,4,1.311,4,rffsps_4
AR5,3,NA,4,3.158,4,rffsps_4
AR5,3,NA,4,1.841,4,rffsps_4
